addr,size,name,is_thunk,xref_count,calls_out,status
005286f3,76,_FindAndUnlinkFrame,false,1,2,EXCLUDED-msvc-crt-atl
0052873f,89,_CallCatchBlock2,false,1,1,EXCLUDED-msvc-crt-atl
00528798,58,__CxxThrowException@8,false,12,1,EXCLUDED-msvc-crt-atl
005287d2,27,__callnewh,false,5,0,EXCLUDED-msvc-crt-atl
005287f0,139,_strlen,false,22,0,EXCLUDED-msvc-crt-atl
00528880,672,_memcpy,false,5,0,EXCLUDED-msvc-crt-atl
00528bc0,31,FUN_00528bc0,false,2,0,EXCLUDED-msvc-crt-atl
00528bdf,107,__mbsrchr,false,2,3,EXCLUDED-msvc-crt-atl
00528c4a,70,FUN_00528c4a,false,5,5,EXCLUDED-msvc-crt-atl
00528c90,87,_vsprintf,false,1,2,EXCLUDED-msvc-crt-atl
00528ce7,127,__strnicmp,false,5,4,EXCLUDED-msvc-crt-atl
00528d70,45,_strrchr,false,2,0,EXCLUDED-msvc-crt-atl
00528d9d,367,__mbsnbicmp,false,3,3,EXCLUDED-msvc-crt-atl
00528f0c,26,___heap_select,false,1,0,EXCLUDED-msvc-crt-atl
00528f26,81,__heap_init,false,1,4,EXCLUDED-msvc-crt-atl
00528f77,73,__mtinitlocks,false,1,1,EXCLUDED-msvc-crt-atl
00528fc0,85,__mtdeletelocks,false,1,2,EXCLUDED-msvc-crt-atl
00529015,21,FUN_00529015,false,24,1,EXCLUDED-msvc-crt-atl
0052902a,151,__mtinitlocknum,false,3,9,EXCLUDED-msvc-crt-atl
005290c1,9,FUN_005290c1,false,1,1,EXCLUDED-msvc-crt-atl
005290ca,49,__lock,false,24,3,EXCLUDED-msvc-crt-atl
005290fb,72,___sbh_heap_init,false,1,1,EXCLUDED-msvc-crt-atl
00529143,43,___sbh_find_block,false,4,0,EXCLUDED-msvc-crt-atl
0052916e,792,___sbh_free_block,false,3,3,EXCLUDED-msvc-crt-atl
00529486,183,___sbh_alloc_new_region,false,1,4,EXCLUDED-msvc-crt-atl
0052953d,262,___sbh_alloc_new_group,false,1,1,EXCLUDED-msvc-crt-atl
00529643,735,___sbh_resize_block,false,1,0,EXCLUDED-msvc-crt-atl
00529922,764,___sbh_alloc_block,false,3,2,EXCLUDED-msvc-crt-atl
00529c1e,47,___crtExitProcess,false,2,3,EXCLUDED-msvc-crt-atl
00529c4e,9,FUN_00529c4e,false,1,1,EXCLUDED-msvc-crt-atl
00529c57,9,FUN_00529c57,false,1,1,EXCLUDED-msvc-crt-atl
00529c60,24,__initterm,false,2,0,EXCLUDED-msvc-crt-atl
00529c78,106,__cinit,false,1,4,EXCLUDED-msvc-crt-atl
00529ce2,176,doexit,false,3,8,EXCLUDED-msvc-crt-atl
00529d91,14,FUN_00529d91,false,1,1,EXCLUDED-msvc-crt-atl
00529da5,17,_exit,false,1,1,EXCLUDED-msvc-crt-atl
00529db6,17,__exit,false,5,1,EXCLUDED-msvc-crt-atl
00529dc7,15,__cexit,false,1,1,EXCLUDED-msvc-crt-atl
00529de5,106,__msize,false,1,6,EXCLUDED-msvc-crt-atl
00529e52,9,FUN_00529e52,false,1,1,EXCLUDED-msvc-crt-atl
00529e60,135,_strcmp,false,3,0,EXCLUDED-msvc-crt-atl
00529ee8,46,terminate,false,5,3,EXCLUDED-msvc-crt-atl
00529f1d,32,_inconsistency,false,10,2,EXCLUDED-msvc-crt-atl
00529f4a,47,_CPtoLCID,false,2,0,EXCLUDED-msvc-crt-atl
00529f79,41,setSBCS,false,1,0,EXCLUDED-msvc-crt-atl
00529fa2,396,setSBUpLow,false,1,4,EXCLUDED-msvc-crt-atl
0052a12e,99,___updatetmbcinfo,false,7,6,EXCLUDED-msvc-crt-atl
0052a194,9,FUN_0052a194,false,1,1,EXCLUDED-msvc-crt-atl
0052a19d,400,__setmbcp_lk,false,1,5,EXCLUDED-msvc-crt-atl
0052a32d,327,__setmbcp,false,1,9,EXCLUDED-msvc-crt-atl
0052a474,9,FUN_0052a474,false,1,1,EXCLUDED-msvc-crt-atl
0052a47d,30,___initmbctable,false,4,1,EXCLUDED-msvc-crt-atl
0052a49b,9,FUN_0052a49b,false,2,1,EXCLUDED-msvc-crt-atl
0052a4a4,29,__mtterm,false,2,1,EXCLUDED-msvc-crt-atl
0052a4c1,19,__initptd,false,1,0,EXCLUDED-msvc-crt-atl
0052a4d4,113,__getptd,false,56,5,EXCLUDED-msvc-crt-atl
0052a545,301,__freefls@4,false,2,7,EXCLUDED-msvc-crt-atl
0052a677,9,FUN_0052a677,false,1,1,EXCLUDED-msvc-crt-atl
0052a683,9,FUN_0052a683,false,1,1,EXCLUDED-msvc-crt-atl
0052a68c,47,__freeptd,false,1,1,EXCLUDED-msvc-crt-atl
0052a6bb,239,__mtinit,false,1,8,EXCLUDED-msvc-crt-atl
0052a7aa,281,__flsbuf,false,4,4,EXCLUDED-msvc-crt-atl
0052a8c3,51,write_char,false,4,1,EXCLUDED-msvc-crt-atl
0052a8f6,36,write_multi_char,false,3,1,EXCLUDED-msvc-crt-atl
0052a91a,55,write_string,false,3,1,EXCLUDED-msvc-crt-atl
0052a951,2010,__output,false,2,10,EXCLUDED-msvc-crt-atl
0052b14b,886,___crtLCMapStringA,false,6,13,EXCLUDED-msvc-crt-atl
0052b507,105,__stricmp,false,73,4,EXCLUDED-msvc-crt-atl
0052b570,356,__XcptFilter,false,1,2,EXCLUDED-msvc-crt-atl
0052b6d4,9,FUN_0052b6d4,false,38,1,EXCLUDED-msvc-crt-atl
0052b6dd,9,FUN_0052b6dd,false,21,1,EXCLUDED-msvc-crt-atl
0052b6e6,115,__dosmaperr,false,9,1,EXCLUDED-msvc-crt-atl
0052b759,175,_calloc,false,8,8,EXCLUDED-msvc-crt-atl
0052b803,9,FUN_0052b803,false,1,1,EXCLUDED-msvc-crt-atl
0052b814,119,___isctype_mt,false,6,1,EXCLUDED-msvc-crt-atl
0052b88b,208,___freetlocinfo,false,2,4,EXCLUDED-msvc-crt-atl
0052b95b,193,___updatetlocinfo_lk,false,1,2,EXCLUDED-msvc-crt-atl
0052ba1c,50,___updatetlocinfo,false,12,5,EXCLUDED-msvc-crt-atl
0052ba4e,9,FUN_0052ba4e,false,1,1,EXCLUDED-msvc-crt-atl
0052ba60,52,__allmul,false,3,0,EXCLUDED-msvc-crt-atl
0052baa0,7,FUN_0052baa0,false,14,0,EXCLUDED-msvc-crt-atl
0052bab0,232,FUN_0052bab0,false,8,0,EXCLUDED-msvc-crt-atl
0052bb98,22,__inc,false,19,1,EXCLUDED-msvc-crt-atl
0052bbae,3387,__input,false,1,14,EXCLUDED-msvc-crt-atl
0052c940,190,FUN_0052c940,false,1,0,EXCLUDED-msvc-crt-atl
0052cabb,47,__lock_file,false,5,2,EXCLUDED-msvc-crt-atl
0052caea,35,FID_conflict:__lock_file2,false,1,2,EXCLUDED-msvc-crt-atl
0052cb0d,47,__unlock_file,false,6,2,EXCLUDED-msvc-crt-atl
0052cb3c,35,FID_conflict:__lock_file2,false,1,2,EXCLUDED-msvc-crt-atl
0052cb5f,360,__openfile,false,1,1,EXCLUDED-msvc-crt-atl
0052ccc7,278,__getstream,false,1,11,EXCLUDED-msvc-crt-atl
0052cde0,9,FUN_0052cde0,false,1,1,EXCLUDED-msvc-crt-atl
0052cde9,462,__write_lk,false,2,7,EXCLUDED-msvc-crt-atl
0052cfb7,160,__write,false,4,7,EXCLUDED-msvc-crt-atl
0052d03e,8,FUN_0052d03e,false,1,1,EXCLUDED-msvc-crt-atl
0052d062,93,__flush,false,4,1,EXCLUDED-msvc-crt-atl
0052d0bf,46,__fflush_lk,false,0,2,EXCLUDED-msvc-crt-atl
0052d1cb,131,__close_lk,false,2,5,EXCLUDED-msvc-crt-atl
0052d24e,144,__close,false,1,7,EXCLUDED-msvc-crt-atl
0052d2c5,8,FUN_0052d2c5,false,1,1,EXCLUDED-msvc-crt-atl
0052d2e9,43,__freebuf,false,1,1,EXCLUDED-msvc-crt-atl
0052d314,225,__filbuf,false,2,2,EXCLUDED-msvc-crt-atl
0052d3f5,475,__read_lk,false,2,6,EXCLUDED-msvc-crt-atl
0052d5d0,160,__read,false,2,7,EXCLUDED-msvc-crt-atl
0052d657,8,FUN_0052d657,false,1,1,EXCLUDED-msvc-crt-atl
0052d67b,510,__ioinit,false,1,6,EXCLUDED-msvc-crt-atl
0052d879,116,__lseek_lk,false,8,5,EXCLUDED-msvc-crt-atl
0052d8ed,160,__lseek,false,5,7,EXCLUDED-msvc-crt-atl
0052d974,8,FUN_0052d974,false,1,1,EXCLUDED-msvc-crt-atl
0052d998,666,__tzset_lk,false,1,15,EXCLUDED-msvc-crt-atl
0052dbb3,9,FUN_0052dbb3,false,1,1,EXCLUDED-msvc-crt-atl
0052dc40,440,cvtdate,false,4,0,EXCLUDED-msvc-crt-atl
0052ddf8,391,__isindst_lk,false,1,1,EXCLUDED-msvc-crt-atl
0052df7f,67,___tzset,false,2,5,EXCLUDED-msvc-crt-atl
0052dfc2,9,FUN_0052dfc2,false,1,1,EXCLUDED-msvc-crt-atl
0052dfcb,53,__isindst,false,2,5,EXCLUDED-msvc-crt-atl
0052e000,9,FUN_0052e000,false,1,1,EXCLUDED-msvc-crt-atl
0052e009,263,_gmtime,false,3,2,EXCLUDED-msvc-crt-atl
0052e110,78,___ascii_stricmp,false,3,0,EXCLUDED-msvc-crt-atl
0052e160,104,__aulldiv,false,4,0,EXCLUDED-msvc-crt-atl
0052e1c8,375,__NMSG_WRITE,false,5,10,EXCLUDED-msvc-crt-atl
0052e33f,57,__FF_MSGBANNER,false,2,1,EXCLUDED-msvc-crt-atl
0052e378,93,__wincmdln,false,1,2,EXCLUDED-msvc-crt-atl
0052e3d5,199,__setenvp,false,1,5,EXCLUDED-msvc-crt-atl
0052e49c,364,parse_cmdline,false,2,0,EXCLUDED-msvc-crt-atl
0052e608,162,__setargv,false,1,4,EXCLUDED-msvc-crt-atl
0052e6aa,290,___crtGetEnvironmentStringsA,false,1,9,EXCLUDED-msvc-crt-atl
0052e7cc,61,__RTC_Initialize,false,1,2,EXCLUDED-msvc-crt-atl
0052e810,61,FUN_0052e810,false,1,2,EXCLUDED-msvc-crt-atl
0052e854,60,__forcdecpt,false,1,2,EXCLUDED-msvc-crt-atl
0052e8f5,62,__fassign,false,1,2,EXCLUDED-msvc-crt-atl
0052e933,29,__shift,false,4,2,EXCLUDED-msvc-crt-atl
0052e950,174,__cftoe2,false,2,2,EXCLUDED-msvc-crt-atl
0052e9fe,108,__cftoe,false,1,4,EXCLUDED-msvc-crt-atl
0052ea6a,156,__cftof2,false,2,2,EXCLUDED-msvc-crt-atl
0052eb06,98,__cftof,false,1,4,EXCLUDED-msvc-crt-atl
0052eb68,154,__cftog,false,1,5,EXCLUDED-msvc-crt-atl
0052ec02,81,__cfltcvt,false,1,3,EXCLUDED-msvc-crt-atl
0052ec53,18,__setdefaultprecision,false,1,1,EXCLUDED-msvc-crt-atl
0052ec65,64,__ms_p5_test_fdiv,false,1,0,EXCLUDED-msvc-crt-atl
0052eca5,41,__ms_p5_mp_test_fdiv,false,1,3,EXCLUDED-msvc-crt-atl
0052ecce,46,FUN_0052ecce,false,1,2,EXCLUDED-msvc-crt-atl
0052ed03,206,___sse2_available_init,false,1,3,EXCLUDED-msvc-crt-atl
0052ede0,25,FUN_0052ede0,false,0,1,EXCLUDED-msvc-crt-atl
0052edf9,2861,FUN_0052edf9,false,2,1,EXCLUDED-msvc-crt-atl
0052fd10,23,FUN_0052fd10,false,0,0,EXCLUDED-msvc-crt-atl
0052fd27,60,__startOneArgErrorHandling,false,5,1,EXCLUDED-msvc-crt-atl
0052fd85,23,FUN_0052fd85,false,2,0,EXCLUDED-msvc-crt-atl
0052fd9c,25,FUN_0052fd9c,false,4,0,EXCLUDED-msvc-crt-atl
0052fdb5,67,__fload_withFB,false,5,0,EXCLUDED-msvc-crt-atl
0052fdf8,22,FUN_0052fdf8,false,4,0,EXCLUDED-msvc-crt-atl
0052fe1b,42,__math_exit,false,4,1,EXCLUDED-msvc-crt-atl
0052fefc,110,__d_inttype,false,1,2,EXCLUDED-msvc-crt-atl
0052ff6a,354,__powhlp,false,0,1,EXCLUDED-msvc-crt-atl
005300d0,24,FUN_005300d0,false,0,1,EXCLUDED-msvc-crt-atl
005300e8,6,FUN_005300e8,false,1,0,EXCLUDED-msvc-crt-atl
005300ee,717,FUN_005300ee,false,1,1,EXCLUDED-msvc-crt-atl
005303bc,677,__raise_exc,false,2,3,EXCLUDED-msvc-crt-atl
00530661,548,__handle_exc,false,2,2,EXCLUDED-msvc-crt-atl
00530885,40,__set_errno,false,4,1,EXCLUDED-msvc-crt-atl
005308ad,45,__errcode,false,1,0,EXCLUDED-msvc-crt-atl
005308da,158,__umatherr,false,2,3,EXCLUDED-msvc-crt-atl
00530978,83,__handle_qnan1,false,1,3,EXCLUDED-msvc-crt-atl
005309cb,184,__except1,false,1,7,EXCLUDED-msvc-crt-atl
00530a83,42,__set_exp,false,2,0,EXCLUDED-msvc-crt-atl
00530aad,91,__sptype,false,2,0,EXCLUDED-msvc-crt-atl
00530b08,188,__decomp,false,1,1,EXCLUDED-msvc-crt-atl
00530bc4,11,__statfp,false,1,0,EXCLUDED-msvc-crt-atl
00530bcf,12,__clrfp,false,1,0,EXCLUDED-msvc-crt-atl
00530bdb,36,__ctrlfp,false,9,0,EXCLUDED-msvc-crt-atl
00530bff,86,FUN_00530bff,false,5,0,EXCLUDED-msvc-crt-atl
00530c55,102,___security_init_cookie,false,2,5,EXCLUDED-msvc-crt-atl
00530cbb,318,___security_error_handler,false,1,9,EXCLUDED-msvc-crt-atl
00530e03,553,__ValidateEH3RN,false,1,2,EXCLUDED-msvc-crt-atl
0053102c,79,TypeMatch,false,1,1,EXCLUDED-msvc-crt-atl
00531099,148,___FrameUnwindToState,false,2,6,EXCLUDED-msvc-crt-atl
0053114c,27,FUN_0053114c,false,1,1,EXCLUDED-msvc-crt-atl
00531167,52,___DestructExceptionObject,false,2,3,EXCLUDED-msvc-crt-atl
005311ac,31,AdjustPointer,false,4,0,EXCLUDED-msvc-crt-atl
005311cb,157,CallCatchBlock,false,1,6,EXCLUDED-msvc-crt-atl
00531320,111,FUN_00531320,false,1,5,EXCLUDED-msvc-crt-atl
0053138f,368,BuildCatchObject,false,1,9,EXCLUDED-msvc-crt-atl
0053150b,103,CatchIt,false,2,5,EXCLUDED-msvc-crt-atl
00531572,190,FindHandlerForForeignException,false,1,4,EXCLUDED-msvc-crt-atl
00531630,516,FindHandler,false,1,9,EXCLUDED-msvc-crt-atl
00531834,162,___InternalCxxFrameHandler,false,3,3,EXCLUDED-msvc-crt-atl
005318e0,76,__CallSettingFrame@12,false,2,1,EXCLUDED-msvc-crt-atl
0053192c,78,__CxxUnhandledExceptionFilter,false,1,2,EXCLUDED-msvc-crt-atl
0053199a,200,___tolower_mt,false,7,2,EXCLUDED-msvc-crt-atl
00531a62,34,_tolower,false,1,3,EXCLUDED-msvc-crt-atl
00531a90,97,___ascii_strnicmp,false,1,0,EXCLUDED-msvc-crt-atl
00531af1,16,___crtInitCritSecNoSpinCount@8,false,2,1,EXCLUDED-msvc-crt-atl
00531b01,103,___crtInitCritSecAndSpinCount,false,7,5,EXCLUDED-msvc-crt-atl
00531b8c,23,_abort,false,1,3,EXCLUDED-msvc-crt-atl
00531ba4,421,___crtGetStringTypeA,false,2,12,EXCLUDED-msvc-crt-atl
00531d5e,68,__getbuf,false,3,1,EXCLUDED-msvc-crt-atl
00531da2,42,__isatty,false,1,0,EXCLUDED-msvc-crt-atl
00531dcc,96,___wctomb_mt,false,1,2,EXCLUDED-msvc-crt-atl
00531e2c,39,_wctomb,false,2,3,EXCLUDED-msvc-crt-atl
00531e60,149,__aulldvrm,false,1,0,EXCLUDED-msvc-crt-atl
00531ef5,67,___ansicp,false,3,3,EXCLUDED-msvc-crt-atl
00531f38,434,___convertcp,false,5,11,EXCLUDED-msvc-crt-atl
00532101,400,___free_lc_time,false,1,1,EXCLUDED-msvc-crt-atl
00532291,95,___free_lconv_num,false,1,1,EXCLUDED-msvc-crt-atl
005322f0,217,___free_lconv_mon,false,1,1,EXCLUDED-msvc-crt-atl
005323d0,70,_strcspn,false,0,0,EXCLUDED-msvc-crt-atl
005324e0,57,_strncmp,false,1,0,EXCLUDED-msvc-crt-atl
00532520,64,_strpbrk,false,0,0,EXCLUDED-msvc-crt-atl
00532560,58,_isdigit,false,13,3,EXCLUDED-msvc-crt-atl
0053259a,63,_isxdigit,false,2,3,EXCLUDED-msvc-crt-atl
005325d9,58,_isspace,false,4,3,EXCLUDED-msvc-crt-atl
00532613,108,__ungetc_lk,false,9,1,EXCLUDED-msvc-crt-atl
0053267f,192,___mbtowc_mt,false,1,2,EXCLUDED-msvc-crt-atl
0053273f,43,_mbtowc,false,1,3,EXCLUDED-msvc-crt-atl
00532805,743,__tsopen_lk,false,1,13,EXCLUDED-msvc-crt-atl
00532aec,69,__sopen,false,1,4,EXCLUDED-msvc-crt-atl
00532b31,16,FUN_00532b31,false,1,1,EXCLUDED-msvc-crt-atl
00532b41,131,__lseeki64_lk,false,1,5,EXCLUDED-msvc-crt-atl
00532bc4,124,__set_osfhnd,false,1,3,EXCLUDED-msvc-crt-atl
00532c40,127,__free_osfhnd,false,1,3,EXCLUDED-msvc-crt-atl
00532cbf,65,__get_osfhandle,false,8,2,EXCLUDED-msvc-crt-atl
00532d00,148,__lock_fhandle,false,6,7,EXCLUDED-msvc-crt-atl
00532d97,9,FUN_00532d97,false,1,1,EXCLUDED-msvc-crt-atl
00532da0,34,__unlock_fhandle,false,6,1,EXCLUDED-msvc-crt-atl
00532dc2,356,__alloc_osfhnd,false,1,12,EXCLUDED-msvc-crt-atl
00532e9b,9,FUN_00532e9b,false,1,1,EXCLUDED-msvc-crt-atl
00532f35,9,FUN_00532f35,false,1,1,EXCLUDED-msvc-crt-atl
00532f3e,177,__commit,false,1,9,EXCLUDED-msvc-crt-atl
00532fde,8,FUN_00532fde,false,1,1,EXCLUDED-msvc-crt-atl
00532ffa,129,__getenv_lk,false,1,3,EXCLUDED-msvc-crt-atl
0053307b,249,___crtMessageBoxA,false,2,2,EXCLUDED-msvc-crt-atl
00533174,51,x_ismbbtype,false,1,0,EXCLUDED-msvc-crt-atl
005331a7,17,__ismbblead,false,1,1,EXCLUDED-msvc-crt-atl
005331b8,50,__ZeroTail,false,1,0,EXCLUDED-msvc-crt-atl
005331ea,77,__IncMan,false,1,1,EXCLUDED-msvc-crt-atl
00533237,114,__RoundMan,false,2,2,EXCLUDED-msvc-crt-atl
005332a9,27,__CopyMan,false,2,0,EXCLUDED-msvc-crt-atl
005332c4,25,__IsZeroMan,false,1,0,EXCLUDED-msvc-crt-atl
005332dd,123,__ShrMan,false,4,0,EXCLUDED-msvc-crt-atl
00533358,344,__ld12cvt,false,2,4,EXCLUDED-msvc-crt-atl
005334b0,22,FID_conflict:__ld12tod,false,1,1,EXCLUDED-msvc-crt-atl
005334c6,22,FID_conflict:__ld12tod,false,1,1,EXCLUDED-msvc-crt-atl
005334dc,61,FID_conflict:__atodbl,false,1,3,EXCLUDED-msvc-crt-atl
00533519,61,FID_conflict:__atodbl,false,1,3,EXCLUDED-msvc-crt-atl
00533556,119,__fptostr,false,3,2,EXCLUDED-msvc-crt-atl
005335cd,186,___dtold,false,1,0,EXCLUDED-msvc-crt-atl
00533687,108,__fltout2,false,3,4,EXCLUDED-msvc-crt-atl
005336f3,9,FUN_005336f3,false,10,1,EXCLUDED-msvc-crt-atl
005336fc,146,__abstract_cw,false,1,0,EXCLUDED-msvc-crt-atl
0053378e,142,__hw_cw,false,1,0,EXCLUDED-msvc-crt-atl
0053381c,50,__control87,false,1,2,EXCLUDED-msvc-crt-atl
0053384e,22,__controlfp,false,1,1,EXCLUDED-msvc-crt-atl
00533864,654,___libm_error_support,false,2,3,EXCLUDED-msvc-crt-atl
0053488b,248,__87except,false,1,6,EXCLUDED-msvc-crt-atl
00534983,17,__frnd,false,2,0,EXCLUDED-msvc-crt-atl
00534994,156,__fpclass,false,1,1,EXCLUDED-msvc-crt-atl
00534a30,3,FUN_00534a30,false,6,0,EXCLUDED-msvc-crt-atl
00534a33,28,_ValidateRead,false,5,1,EXCLUDED-msvc-crt-atl
00534a4f,28,_ValidateWrite,false,4,1,EXCLUDED-msvc-crt-atl
00534a6b,24,_ValidateExecute,false,2,1,EXCLUDED-msvc-crt-atl
00534a83,46,siglookup,false,1,0,EXCLUDED-msvc-crt-atl
00534ab1,356,_raise,false,1,7,EXCLUDED-msvc-crt-atl
00534bec,13,FUN_00534bec,false,1,1,EXCLUDED-msvc-crt-atl
00534c2a,62,xtoa,false,1,0,EXCLUDED-msvc-crt-atl
00534c68,42,__itoa,false,1,1,EXCLUDED-msvc-crt-atl
00534c92,321,__chsize_lk,false,1,11,EXCLUDED-msvc-crt-atl
00534dd3,78,__mbsnbicoll,false,2,3,EXCLUDED-msvc-crt-atl
00534e21,144,___wtomb_environ,false,2,4,EXCLUDED-msvc-crt-atl
00534eb1,33,___addl,false,7,0,EXCLUDED-msvc-crt-atl
00534ed2,94,___add_12,false,3,1,EXCLUDED-msvc-crt-atl
00534f30,46,___shl_12,false,9,0,EXCLUDED-msvc-crt-atl
00534f5e,45,___shr_12,false,2,0,EXCLUDED-msvc-crt-atl
00534f8b,222,___mtold12,false,1,3,EXCLUDED-msvc-crt-atl
00535069,365,FUN_00535069,false,2,3,EXCLUDED-msvc-crt-atl
0053549d,654,$I10_OUTPUT,false,1,7,EXCLUDED-msvc-crt-atl
0053572b,108,__setmode_lk,false,2,1,EXCLUDED-msvc-crt-atl
00535797,28,_strncnt,false,2,0,EXCLUDED-msvc-crt-atl
005357b3,848,___crtCompareStringA,false,1,14,EXCLUDED-msvc-crt-atl
00535b37,77,findenv,false,1,1,EXCLUDED-msvc-crt-atl
00535b84,97,copy_environ,false,1,3,EXCLUDED-msvc-crt-atl
00535be5,469,___crtsetenv,false,1,10,EXCLUDED-msvc-crt-atl
00535dba,562,___ld12mul,false,2,4,EXCLUDED-msvc-crt-atl
00535fec,134,___multtenpow12,false,2,2,EXCLUDED-msvc-crt-atl
00536072,43,__strdup,false,1,3,EXCLUDED-msvc-crt-atl
0053609d,123,__mbschr,false,1,3,EXCLUDED-msvc-crt-atl
00537450,6,RtlUnwind,true,2,0,EXCLUDED-msvc-crt-atl
00537456,127,__memicmp,false,1,4,EXCLUDED-msvc-crt-atl
005374e0,89,___ascii_memicmp,false,1,0,EXCLUDED-msvc-crt-atl
0053753c,117,FUN_0053753c,false,213,0,EXCLUDED-msvc-crt-atl
005375c0,20,FUN_005375c0,false,1,2,EXCLUDED-msvc-crt-atl
005375dd,174,FUN_005375dd,false,1,4,EXCLUDED-msvc-crt-atl
00540d50,22,FUN_00540d50,false,1,2,EXCLUDED-msvc-crt-atl
00540d70,22,FUN_00540d70,false,1,2,EXCLUDED-msvc-crt-atl
00540e00,22,FUN_00540e00,false,1,2,EXCLUDED-msvc-crt-atl
00540e20,22,FUN_00540e20,false,1,2,EXCLUDED-msvc-crt-atl
00540f00,22,FUN_00540f00,false,1,2,EXCLUDED-msvc-crt-atl
00540f20,22,FUN_00540f20,false,1,2,EXCLUDED-msvc-crt-atl
005425a0,22,FUN_005425a0,false,1,2,EXCLUDED-msvc-crt-atl
005429d0,22,FUN_005429d0,false,1,2,EXCLUDED-msvc-crt-atl
005431b0,11,FUN_005431b0,false,1,1,EXCLUDED-msvc-crt-atl
005431c0,22,FUN_005431c0,false,1,1,EXCLUDED-msvc-crt-atl
005431e0,22,FUN_005431e0,false,1,1,EXCLUDED-msvc-crt-atl
00543200,11,FUN_00543200,false,1,1,EXCLUDED-msvc-crt-atl
00543210,11,FUN_00543210,false,1,1,EXCLUDED-msvc-crt-atl
00543220,11,FUN_00543220,false,1,1,EXCLUDED-msvc-crt-atl
00543230,1,FUN_00543230,false,1,0,EXCLUDED-msvc-crt-atl
00543240,11,FUN_00543240,false,1,1,EXCLUDED-msvc-crt-atl
00543250,10,FUN_00543250,false,1,1,EXCLUDED-msvc-crt-atl
00543260,10,FUN_00543260,false,1,1,EXCLUDED-msvc-crt-atl
00543270,10,FUN_00543270,false,1,1,EXCLUDED-msvc-crt-atl
00543280,13,FUN_00543280,false,1,1,EXCLUDED-msvc-crt-atl
00543290,10,FUN_00543290,false,1,1,EXCLUDED-msvc-crt-atl
005432a0,11,FUN_005432a0,false,1,1,EXCLUDED-msvc-crt-atl
005432b0,13,FUN_005432b0,false,1,1,EXCLUDED-msvc-crt-atl
005432c0,10,FUN_005432c0,false,1,1,EXCLUDED-msvc-crt-atl
005432d0,10,FUN_005432d0,false,1,1,EXCLUDED-msvc-crt-atl
005432e0,10,FUN_005432e0,false,1,1,EXCLUDED-msvc-crt-atl
005432f0,10,FUN_005432f0,false,1,1,EXCLUDED-msvc-crt-atl
00543300,10,FUN_00543300,false,1,1,EXCLUDED-msvc-crt-atl
00543310,55,FUN_00543310,false,1,2,EXCLUDED-msvc-crt-atl
00543350,55,FUN_00543350,false,1,2,EXCLUDED-msvc-crt-atl
00543390,55,FUN_00543390,false,1,2,EXCLUDED-msvc-crt-atl
005433d0,55,FUN_005433d0,false,1,2,EXCLUDED-msvc-crt-atl
00543410,55,FUN_00543410,false,1,2,EXCLUDED-msvc-crt-atl
00543450,55,FUN_00543450,false,1,2,EXCLUDED-msvc-crt-atl
00543490,55,FUN_00543490,false,1,2,EXCLUDED-msvc-crt-atl
005434d0,55,FUN_005434d0,false,1,2,EXCLUDED-msvc-crt-atl
00543510,55,FUN_00543510,false,1,2,EXCLUDED-msvc-crt-atl
00543550,55,FUN_00543550,false,1,2,EXCLUDED-msvc-crt-atl
00543590,55,FUN_00543590,false,1,2,EXCLUDED-msvc-crt-atl
005435d0,55,FUN_005435d0,false,1,2,EXCLUDED-msvc-crt-atl
00543610,55,FUN_00543610,false,1,2,EXCLUDED-msvc-crt-atl
00543650,55,FUN_00543650,false,1,2,EXCLUDED-msvc-crt-atl
00543690,55,FUN_00543690,false,1,2,EXCLUDED-msvc-crt-atl
005436d0,55,FUN_005436d0,false,1,2,EXCLUDED-msvc-crt-atl
00543710,55,FUN_00543710,false,1,2,EXCLUDED-msvc-crt-atl
00543750,55,FUN_00543750,false,1,2,EXCLUDED-msvc-crt-atl
00543790,55,FUN_00543790,false,1,2,EXCLUDED-msvc-crt-atl
005437d0,13,FUN_005437d0,false,1,1,EXCLUDED-msvc-crt-atl
005437f0,55,FUN_005437f0,false,1,2,EXCLUDED-msvc-crt-atl
00543830,55,FUN_00543830,false,1,2,EXCLUDED-msvc-crt-atl
00543870,53,FUN_00543870,false,1,2,EXCLUDED-msvc-crt-atl
005438b0,10,FUN_005438b0,false,1,1,EXCLUDED-msvc-crt-atl
005438c0,10,FUN_005438c0,false,1,1,EXCLUDED-msvc-crt-atl
005438d0,23,FUN_005438d0,false,1,1,EXCLUDED-msvc-crt-atl
005438f0,13,FUN_005438f0,false,1,1,EXCLUDED-msvc-crt-atl
00543900,10,FUN_00543900,false,1,1,EXCLUDED-msvc-crt-atl
00543910,10,FUN_00543910,false,1,1,EXCLUDED-msvc-crt-atl
00543920,10,FUN_00543920,false,1,1,EXCLUDED-msvc-crt-atl
00543930,11,FUN_00543930,false,1,1,EXCLUDED-msvc-crt-atl
00543940,10,FUN_00543940,false,1,1,EXCLUDED-msvc-crt-atl
00543950,11,FUN_00543950,false,1,1,EXCLUDED-msvc-crt-atl
00543960,13,FUN_00543960,false,1,1,EXCLUDED-msvc-crt-atl
00543970,45,FUN_00543970,false,1,1,EXCLUDED-msvc-crt-atl
0054399d,10,FUN_0054399d,false,1,1,EXCLUDED-msvc-crt-atl
